S-00001,BW,S-00001-154,184,184,BW,Body Weight,202.2,g,202.2,202.2,g,,42,2018-11-19,42
S-00001,BW,S-00001-154,185,185,BW,Body Weight,210.2,g,210.2,210.2,g,,43,2018-11-20,43
S-00001,BW,S-00001-154,186,186,BW,Body Weight,212.1,g,212.1,212.1,g,,44,2018-11-21,44
S-00001,BW,S-00001-154,187,187,BW,Body Weight,210.4,g,210.4,210.4,g,,45,2018-11-22,45
S-00001,BW,S-00001-154,188,188,TERMBW,Terminal Body Weight,208.6,g,208.6,208.6,g,,46,2018-11-23,46
S-00001,BW,S-00001-155,189,189,BW,Body Weight,137.0,g,137.0,137,g,,-1,2018-10-08,-1
S-00001,BW,S-00001-155,190,190,BW,Body Weight,136.4,g,136.4,136.4,g,,1,2018-10-09,1
S-00001,BW,S-00001-155,191,191,BW,Body Weight,143.5,g,143.5,143.5,g,,2,2018-10-10,2
S-00001,BW,S-00001-155,192,192,BW,Body Weight,149.1,g,149.1,149.1,g,,3,2018-10-11,3
S-00001,BW,S-00001-155,193,193,BW,Body Weight,153.1,g,153.1,153.1,g,,4,2018-10-12,4
S-00001,BW,S-00001-155,194,194,BW,Body Weight,152.0,g,152.0,152,g,,5,2018-10-13,5
S-00001,BW,S-00001-155,195,195,BW,Body Weight,157.7,g,157.7,157.7,g,,6,2018-10-14,6
S-00001,BW,S-00001-155,196,196,BW,Body Weight,161.7,g,161.7,161.7,g,,7,2018-10-15,7
S-00001,BW,S-00001-155,197,197,BW,Body Weight,165.2,g,165.2,165.2,g,,8,2018-10-16,8
S-00001,BW,S-00001-155,198,198,BW,Body Weight,163.1,g,163.1,163.1,g,,9,2018-10-17,9
S-00001,BW,S-00001-155,199,199,BW,Body Weight,170.3,g,170.3,170.3,g,,10,2018-10-18,10
S-00001,BW,S-00001-155,200,200,BW,Body Weight,175.0,g,175.0,175,g,,11,2018-10-19,11
S-00001,BW,S-00001-155,201,201,BW,Body Weight,178.8,g,178.8,178.8,g,,12,2018-10-20,12
S-00001,BW,S-00001-155,202,202,BW,Body Weight,184.2,g,184.2,184.2,g,,13,2018-10-21,13
S-00001,BW,S-00001-155,203,203,BW,Body Weight,185.4,g,185.4,185.4,g,,14,2018-10-22,14
S-00001,BW,S-00001-155,204,204,BW,Body Weight,191.4,g,191.4,191.4,g,,15,2018-10-23,15
S-00001,BW,S-00001-155,205,205,BW,Body Weight,192.5,g,192.5,192.5,g,,16,2018-10-24,16
S-00001,BW,S-00001-155,206,206,BW,Body Weight,191.6,g,191.6,191.6,g,,17,2018-10-25,17
S-00001,BW,S-00001-155,207,207,BW,Body Weight,196.7,g,196.7,196.7,g,,18,2018-10-26,18
S-00001,BW,S-00001-155,208,208,BW,Body Weight,200.5,g,200.5,200.5,g,,19,2018-10-27,19
S-00001,BW,S-00001-155,209,209,BW,Body Weight,205.4,g,205.4,205.4,g,,20,2018-10-28,20
S-00001,BW,S-00001-155,210,210,BW,Body Weight,203.1,g,203.1,203.1,g,,21,2018-10-29,21
S-00001,BW,S-00001-155,211,211,BW,Body Weight,204.7,g,204.7,204.7,g,,22,2018-10-30,22
S-00001,BW,S-00001-155,212,212,BW,Body Weight,208.2,g,208.2,208.2,g,,23,2018-10-31,23
S-00001,BW,S-00001-155,213,213,BW,Body Weight,212.8,g,212.8,212.8,g,,24,2018-11-01,24
S-00001,BW,S-00001-155,214,214,BW,Body Weight,210.1,g,210.1,210.1,g,,25,2018-11-02,25
S-00001,BW,S-00001-155,215,215,BW,Body Weight,216.4,g,216.4,216.4,g,,26,2018-11-03,26
S-00001,BW,S-00001-155,216,216,BW,Body Weight,222.1,g,222.1,222.1,g,,27,2018-11-04,27
S-00001,BW,S-00001-155,217,217,BW,Body Weight,216.7,g,216.7,216.7,g,,28,2018-11-05,28
S-00001,BW,S-00001-155,218,218,BW,Body Weight,217.6,g,217.6,217.6,g,,29,2018-11-06,29
S-00001,BW,S-00001-155,219,219,BW,Body Weight,221.3,g,221.3,221.3,g,,30,2018-11-07,30
S-00001,BW,S-00001-155,220,220,BW,Body Weight,225.6,g,225.6,225.6,g,,31,2018-11-08,31
S-00001,BW,S-00001-155,221,221,BW,Body Weight,226.7,g,226.7,226.7,g,,32,2018-11-09,32
S-00001,BW,S-00001-155,222,222,BW,Body Weight,224.7,g,224.7,224.7,g,,33,2018-11-10,33
S-00001,BW,S-00001-155,223,223,BW,Body Weight,230.3,g,230.3,230.3,g,,34,2018-11-11,34
S-00001,BW,S-00001-155,224,224,BW,Body Weight,230.9,g,230.9,230.9,g,,35,2018-11-12,35
S-00001,BW,S-00001-155,225,225,BW,Body Weight,234.1,g,234.1,234.1,g,,36,2018-11-13,36
S-00001,BW,S-00001-155,226,226,BW,Body Weight,228.6,g,228.6,228.6,g,,37,2018-11-14,37
S-00001,BW,S-00001-155,227,227,BW,Body Weight,237.8,g,237.8,237.8,g,,38,2018-11-15,38
S-00001,BW,S-00001-155,228,228,BW,Body Weight,238.4,g,238.4,238.4,g,,39,2018-11-16,39
S-00001,BW,S-00001-155,229,229,BW,Body Weight,239.4,g,239.4,239.4,g,,40,2018-11-17,40
S-00001,BW,S-00001-155,230,230,BW,Body Weight,237.5,g,237.5,237.5,g,,41,2018-11-18,41
S-00001,BW,S-00001-155,231,231,BW,Body Weight,242.1,g,242.1,242.1,g,,42,2018-11-19,42
S-00001,BW,S-00001-155,232,232,BW,Body Weight,242.6,g,242.6,242.6,g,,43,2018-11-20,43
S-00001,BW,S-00001-155,233,233,BW,Body Weight,243.3,g,243.3,243.3,g,,44,2018-11-21,44
S-00001,BW,S-00001-155,234,234,BW,Body Weight,241.7,g,241.7,241.7,g,,45,2018-11-22,45
S-00001,BW,S-00001-155,235,235,TERMBW,Terminal Body Weight,247.4,g,247.4,247.4,g,,46,2018-11-23,46
S-00001,BW,S-00001-156,236,236,BW,Body Weight,137.1,g,137.1,137.1,g,,-1,2018-10-08,-1
S-00001,BW,S-00001-156,237,237,BW,Body Weight,144.7,g,144.7,144.7,g,,1,2018-10-09,1
S-00001,BW,S-00001-156,238,238,BW,Body Weight,147.3,g,147.3,147.3,g,,2,2018-10-10,2
S-00001,BW,S-00001-156,239,239,BW,Body Weight,150.8,g,150.8,150.8,g,,3,2018-10-11,3
S-00001,BW,S-00001-156,240,240,BW,Body Weight,147.5,g,147.5,147.5,g,,4,2018-10-12,4
S-00001,BW,S-00001-156,241,241,BW,Body Weight,152.9,g,152.9,152.9,g,,5,2018-10-13,5
S-00001,BW,S-00001-156,242,242,BW,Body Weight,157.9,g,157.9,157.9,g,,6,2018-10-14,6
S-00001,BW,S-00001-156,243,243,BW,Body Weight,161.8,g,161.8,161.8,g,,7,2018-10-15,7
S-00001,BW,S-00001-156,244,244,BW,Body Weight,157.8,g,157.8,157.8,g,,8,2018-10-16,8
S-00001,BW,S-00001-156,245,245,BW,Body Weight,166.6,g,166.6,166.6,g,,9,2018-10-17,9
S-00001,BW,S-00001-156,246,246,BW,Body Weight,171.1,g,171.1,171.1,g,,10,2018-10-18,10
S-00001,BW,S-00001-156,247,247,BW,Body Weight,176.1,g,176.1,176.1,g,,11,2018-10-19,11
S-00001,BW,S-00001-156,248,248,BW,Body Weight,169.1,g,169.1,169.1,g,,12,2018-10-20,12
S-00001,BW,S-00001-156,249,249,BW,Body Weight,178.8,g,178.8,178.8,g,,13,2018-10-21,13
